Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
1109.786,2700.118,2896.286,1597.833,2520.158,2964.524,1605.429,1456.027,2160.25,742.364,921.273,2530.25,1300.133,2783.385,2147.765,3887.385,1688.375,1898.667,1233.143,2691.158,2746.526,1050.158,1493.895,1236.632,2978.0,1238.96,1795.935,3003.0,2537.154,2099.625,1471.05,1627.588,2866.0,2341.944,2805.853,2756.731,5383.192,1803.2,3312.417,3135.444,3573.471,1852.182,4114.481,2220.575,3121.842,1755.85,2068.906,3529.9,1253.538,1884.687,1926.219,2086.939,1790.979,1585.759,1649.474,589.917,1125.875,506.852,945.771,811.647,1000.31,646.783,1622.793,1224.478,1044.667,1472.316,722.083,429.526,517.8,444.409,1460.028,1890.111,834.333,1180.469,1587.771,2299.613,2237.25,603.417,687.526,761.907,1172.8,1849.875,1570.182,1305.053,2123.133,1664.857,1336.308,2137.792,574.63,773.514,2023.286,2007.484,2824.364,2087.521,1581.217,1492.543,907.722,1626.156,396.933,411.886,1441.414,649.0,1469.788,574.593,406.857,698.391,731.63,950.704,1333.905,1478.077,1335.13,1177.346,1473.12,707.04,881.787,1273.444,591.964,1686.327,2218.761,3352.032,3114.893,2450.727,1850.606,814.881,1053.213,1089.889,752.423,511.3,743.2,2158.333,1148.143,806.444,1780.217,2757.522,799.316,956.5,1817.45,1482.45,4111.25,1489.818,3035.324,1173.923,804.0,794.0,1089.2,869.125,600.042,535.478,372.033,1960.424,1069.773,906.562,1443.15,905.76,636.69,1657.783,1440.484,1657.0,680.455,469.231,999.849,759.545,465.889,1322.179,867.793,386.8,975.225,836.593,606.528,800.818,1399.875,589.345,685.048,1082.136,1020.32
1246.429,2835.529,2923.905,1641.167,2631.895,2937.428,1723.619,1462.324,1930.958,806.0,734.091,2435.85,1191.0,2646.077,1933.177,3786.308,1706.5,1773.333,1076.571,2697.947,2654.368,1052.947,1489.316,1277.737,2894.12,1329.48,1814.065,2942.483,2435.077,1907.75,1437.0,1525.882,3113.875,2339.389,2858.0,2870.539,5563.461,1852.28,3364.208,3027.389,3565.029,1805.455,4115.778,2223.875,3055.474,1710.0,1977.562,3562.325,1388.846,1881.59,1936.406,2117.364,1820.936,1624.828,1630.289,605.292,1196.906,500.963,924.667,800.353,1057.448,676.304,1721.483,1231.239,1002.6,1341.947,720.917,464.684,552.467,451.5,1453.389,1875.016,919.778,1193.094,1594.143,2269.516,2255.917,707.917,676.263,810.791,1169.75,1863.167,1529.636,1242.0,2082.167,1655.571,1381.808,2128.375,551.482,761.2,2002.971,2074.226,2782.455,2231.646,1696.522,1563.657,887.389,1591.978,427.667,431.818,1472.483,677.828,1320.758,549.148,411.19,626.217,673.407,937.407,1290.0,1438.872,1166.913,1133.577,1363.56,765.24,934.149,1332.852,567.25,1590.796,2210.978,3258.548,3249.357,2188.394,1993.849,828.286,1115.34,1084.185,751.519,537.233,637.32,2081.286,1156.286,746.389,1763.609,2865.348,671.368,767.667,1839.8,1337.225,3840.928,1569.061,3335.676,1172.846,804.4,765.103,1096.0,688.531,545.25,571.261,374.5,1899.606,1034.727,826.531,1437.6,811.2,615.552,1411.217,1347.387,1604.654,630.955,437.577,1071.273,671.773,420.889,1199.429,731.655,500.16,990.425,669.518,582.861,867.864,1236.375,557.862,708.905,1276.227,1395.12
1222.143,2872.471,2946.905,1645.083,2438.474,3120.905,1669.619,1394.297,2018.417,799.818,742.727,2432.1,1317.733,2735.308,2050.177,3820.192,1463.875,1673.333,1115.5,2593.947,2641.368,1052.368,1598.579,1327.526,3017.16,1256.84,1969.839,2869.276,2461.615,2245.375,1482.2,1520.706,3152.5,2230.889,2836.0,2898.846,5358.692,1749.44,3296.833,3078.389,3451.177,1902.727,4035.519,2257.6,3150.79,1635.15,2010.688,3434.125,1291.385,1928.964,1953.031,2056.061,1777.787,1653.207,1599.895,608.958,1141.188,506.704,954.208,841.824,984.034,619.304,1667.621,1237.891,970.8,1457.421,762.083,415.842,524.733,513.136,1549.083,1856.429,824.518,1213.5,1441.6,2216.806,2178.458,640.208,655.579,766.279,1199.65,1862.833,1482.455,1265.895,2195.7,1589.714,1337.038,2231.917,585.148,755.543,2003.2,1938.935,3010.455,2061.792,1756.913,1596.857,838.444,1712.044,362.133,409.114,1582.31,635.241,1305.091,559.667,469.714,583.478,693.222,875.852,1209.286,1402.615,1166.043,1240.846,1397.44,740.88,1021.66,1528.704,506.964,1550.735,2222.826,3121.936,3297.107,2182.0,1897.242,839.381,1090.277,951.593,721.481,558.033,671.8,2162.428,1195.964,787.889,1602.261,2763.522,798.053,966.222,1868.55,1513.725,4058.928,1648.182,3482.081,1202.0,900.733,905.966,1068.686,638.719,501.708,561.217,469.133,2054.758,1013.773,848.781,1403.7,972.76,562.69,1505.174,1378.516,1580.731,657.227,506.154,974.151,716.455,468.815,1372.5,829.862,471.08,1016.2,777.889,624.361,729.364,1420.75,598.414,702.81,1303.0,1437.84
1357.071,2832.059,2946.238,1758.583,2548.842,3162.286,1733.762,1488.459,1956.583,655.727,799.909,2386.55,1249.8,2686.423,1836.765,3796.846,1740.125,1701.467,1020.857,2605.0,2487.263,1029.947,1583.158,1341.789,3029.44,1286.16,1938.71,2810.896,2596.0,2110.375,1496.4,1527.177,2701.125,2241.111,2868.823,2887.039,5348.577,1819.88,3311.333,3047.5,3556.971,1765.409,4198.556,2217.35,3121.632,1801.35,2041.688,3516.8,1171.462,1852.59,1972.969,2058.97,1770.808,1662.19,1597.5,573.0,1109.938,524.259,1007.062,805.147,1048.931,621.87,1616.276,1301.217,932.733,1418.842,781.958,496.737,559.533,521.591,1606.556,1922.905,835.741,1219.156,1520.686,2276.613,2326.292,603.625,693.158,798.581,1235.6,1773.917,1540.182,1259.158,2458.6,1705.929,1185.538,2283.417,624.556,826.457,2045.543,1931.129,2633.909,2160.917,1577.435,1553.714,947.944,1702.4,317.8,440.841,1442.207,622.414,1335.576,585.963,484.905,600.391,673.926,971.593,1338.429,1486.179,1191.043,1168.077,1367.2,781.68,957.319,1351.63,597.286,1674.959,2248.87,3219.032,3196.714,2246.212,1819.151,809.262,1089.702,925.0,725.5,587.133,733.92,2012.929,1230.286,757.389,1731.87,2809.435,730.211,867.889,1994.35,1456.85,4067.928,1347.03,2819.594,1305.692,1049.4,1063.345,1067.057,915.625,638.542,572.261,560.3,1925.576,1016.955,880.906,1378.75,1100.36,598.345,1361.826,1245.839,1464.192,628.455,682.923,1056.182,947.227,663.296,1311.286,815.966,403.72,858.5,923.63,757.139,737.636,1476.625,530.241,612.952,936.091,910.16
1215.0,2583.294,2943.714,1662.25,2490.053,3121.381,1781.238,1520.649,1843.583,838.182,674.818,2422.85,1313.333,2750.308,1806.941,3879.692,1624.0,1831.4,1118.143,2724.21,2676.316,1022.895,1476.895,1357.368,2979.6,1299.52,1905.968,2985.586,2587.0,2017.125,1399.25,1519.882,2749.625,2343.556,2880.912,2874.5,5433.192,1900.2,3351.25,3047.444,3488.353,1806.227,4250.074,2263.325,3035.421,1733.6,2068.844,3536.575,1328.615,1943.446,1934.375,2073.121,1836.128,1642.259,1646.368,599.458,1156.781,524.296,994.312,823.206,1052.207,633.391,1628.483,1275.283,983.4,1420.316,829.667,383.421,547.333,455.455,1536.556,1837.365,823.111,1134.438,1562.8,2243.194,2223.083,638.0,545.0,781.907,1284.0,1834.125,1687.0,1337.684,2418.333,1654.0,1220.231,2053.125,561.185,649.143,1909.114,1900.194,3243.364,1941.646,1732.87,1619.143,792.167,1757.556,318.267,421.568,1474.966,587.414,1219.151,626.852,471.81,708.522,692.667,891.63,1289.071,1470.564,1231.217,1106.269,1582.72,622.8,1009.234,1421.556,583.679,1727.449,2122.848,3034.387,3137.0,2425.758,2036.273,793.571,1145.383,1036.778,671.058,631.133,693.76,1760.31,1283.571,690.0,1833.565,2843.087,718.316,904.389,2025.25,1347.3,3905.5,1701.03,3633.73,1160.923,676.133,755.31,1045.457,674.969,493.083,493.087,446.333,1947.818,998.773,837.938,1450.0,833.92,629.586,1613.087,1450.258,1571.423,658.0,455.5,1020.97,648.727,431.963,1203.536,816.586,452.8,1008.225,731.667,591.222,888.0,1461.0,542.345,707.81,1259.818,1389.08
1250.0,2797.059,2975.0,1653.583,2452.0,2987.0,1719.524,1546.622,1908.542,644.182,766.818,2348.5,1259.0,2595.192,1718.235,3826.0,1789.125,1710.867,990.214,2476.421,2278.053,1118.789,1616.158,1338.0,2996.52,1251.08,1881.903,2750.0,2561.308,2218.5,1493.05,1560.412,2958.875,2337.5,2848.647,2847.461,5347.039,1788.4,3521.125,2869.444,3418.323,1825.955,4209.333,2273.025,3103.21,1703.4,2120.969,3589.925,1437.692,1827.325,1875.438,2114.576,1687.702,1600.431,1680.263,541.708,1201.844,547.037,1017.667,852.059,927.862,643.696,1715.724,1204.348,1085.867,1412.684,787.0,450.842,579.8,461.045,1546.028,1845.508,860.63,1194.781,1451.486,2348.839,2162.333,617.542,622.474,783.233,1177.15,1860.417,1658.636,1371.263,2473.567,1586.286,1340.615,2147.958,616.407,745.0,1989.286,2009.613,2817.409,2102.146,1651.87,1649.2,991.278,1775.467,393.533,494.75,1453.069,644.345,1449.727,549.185,501.048,728.522,805.63,948.074,1419.643,1539.256,1299.609,1115.5,1502.0,666.12,971.617,1376.889,656.0,1703.755,2153.457,3288.774,3137.143,2343.576,1992.636,794.476,1128.064,1064.148,718.077,551.7,821.24,2165.595,1047.679,978.944,1336.478,2503.87,978.789,1653.222,1517.15,1530.35,3876.75,976.242,1862.432,1404.077,1482.867,1248.379,1220.114,1257.875,932.292,671.826,671.867,1742.697,906.227,740.562,1295.5,1261.16,629.276,1255.174,1217.968,1545.154,695.0,750.5,1121.606,1002.727,615.37,1267.464,812.793,251.72,782.45,899.963,749.5,630.455,1540.25,506.069,673.238,749.545,763.4
1217.857,3019.765,3087.476,1755.75,2638.474,3193.238,1791.571,1432.946,1681.042,628.273,660.364,2384.65,1309.067,2631.154,1679.588,3583.5,1722.375,1442.267,939.929,2509.947,2265.632,1042.421,1653.263,1518.895,2880.72,1380.64,1997.968,2949.724,2924.615,2295.25,1440.4,1572.059,3042.375,2254.778,2775.323,2727.539,5233.808,1876.68,3296.958,3130.389,3467.353,1955.273,4210.371,2326.975,3122.684,1665.75,2082.094,3536.95,1122.154,1878.59,1977.438,2154.697,1775.489,1564.379,1671.026,558.0,1104.719,456.741,1020.812,804.176,1064.931,606.13,1658.241,1144.804,1029.133,1478.289,811.917,465.632,526.533,528.909,1571.222,1836.508,846.296,1171.562,1576.629,2309.645,2152.833,630.667,739.263,771.535,1156.5,1963.958,1590.182,1275.263,2546.533,1723.857,1134.885,2235.833,625.704,727.6,2077.371,1974.452,2762.227,2114.854,1654.739,1574.914,905.5,1686.378,385.333,488.386,1443.759,655.862,1470.303,639.63,462.095,705.348,755.222,1004.593,1388.5,1585.974,1341.435,1117.077,1524.0,659.04,955.574,1131.37,583.357,1722.143,2228.174,3300.419,3095.036,2388.061,1902.394,817.262,1091.808,1042.444,731.423,517.4,829.56,2248.31,1046.036,1053.833,1422.522,2711.348,838.0,1190.5,1786.6,1493.0,4418.036,1391.727,2798.73,1123.769,693.667,642.207,986.057,939.094,488.458,429.913,360.933,1943.515,977.818,899.156,1362.35,697.92,657.207,1728.174,1469.806,1603.615,575.864,373.538,1032.545,621.682,318.556,1355.75,554.586,507.24,920.35,547.889,533.306,943.591,1198.875,511.379,690.143,1381.045,1777.28
1436.0,3111.471,2911.714,1885.417,2697.368,3150.0,2094.19,1456.135,1583.833,729.455,608.636,2244.4,1236.333,2358.346,1408.471,3517.231,1930.75,1257.8,793.143,2390.421,2029.368,1014.947,1819.211,1601.947,3044.56,1273.36,1906.0,2760.586,2898.615,2414.5,1478.55,1653.471,2885.25,2105.222,2830.765,2724.231,4931.308,1647.44,3444.625,2854.833,3286.177,1748.136,3982.593,2166.35,2879.579,1721.65,2160.219,3415.975,1101.769,1993.434,1772.656,2110.152,1843.638,1616.103,1633.474,667.042,1136.031,499.852,1033.042,844.206,993.172,586.652,1655.483,1225.152,1023.467,1304.421,865.25,499.105,521.667,393.045,1539.139,1810.571,779.926,1151.625,1474.057,2306.871,2262.75,619.958,666.263,755.558,1289.9,1790.5,1622.636,1275.684,2415.167,1606.643,1202.731,2181.208,559.333,723.4,2009.114,1888.226,2708.0,2044.333,1766.522,1579.743,871.333,1667.333,361.333,487.477,1507.103,632.414,1472.636,626.407,448.619,703.435,723.148,1039.074,1408.69,1577.077,1348.87,1142.654,1534.0,712.64,937.34,1236.778,643.071,1762.306,2207.043,3369.839,3219.678,2460.273,1984.818,814.214,1066.979,1020.037,731.635,540.6,799.96,1900.667,1300.536,889.333,1673.565,2811.652,794.474,1217.444,1878.7,1462.1,4178.5,1335.242,2737.676,1290.308,909.467,902.724,1089.6,947.375,611.042,601.087,528.067,1915.212,1102.818,891.188,1570.3,998.48,588.724,1382.609,1355.0,1721.154,757.227,612.577,958.606,711.318,440.667,1289.071,731.69,425.0,967.775,782.852,770.833,810.0,1501.208,554.379,662.095,1408.318,1580.76
1149.357,2745.647,2974.905,1681.333,2626.526,3067.143,1791.476,1533.081,1804.208,672.0,790.091,2353.4,1231.4,2544.308,1695.235,3596.539,1735.0,1514.0,980.286,2452.474,2302.79,986.316,1721.474,1401.421,3048.0,1372.24,2001.032,2904.966,2682.077,2239.375,1376.25,1699.706,3115.625,2173.333,2786.823,2739.654,4905.615,1857.32,3272.333,2895.056,3468.794,1874.864,4087.815,2338.375,3107.579,1745.85,2052.906,3390.1,1187.615,1960.41,1868.281,2135.879,1792.213,1583.103,1596.184,548.333,1068.656,430.778,1044.458,798.206,1014.517,619.913,1745.793,1158.522,1106.133,1334.711,817.542,404.684,488.133,428.318,1483.25,1828.921,780.222,1174.219,1537.8,2333.452,2228.875,673.25,681.684,789.326,1280.75,1927.375,1610.909,1296.842,2457.667,1530.5,1188.538,1940.458,663.852,727.743,1991.229,2033.968,2732.0,2151.625,1626.478,1608.514,908.222,1718.356,392.467,457.023,1439.897,657.483,1434.333,606.37,443.048,667.304,808.63,985.815,1270.024,1512.564,1351.348,1200.308,1608.08,750.92,986.681,1270.37,719.571,1621.408,2268.109,3256.387,3158.822,2345.03,1871.545,818.548,1037.702,941.37,693.865,571.4,694.44,1929.31,1306.75,889.611,1678.435,2892.13,758.474,970.944,1969.15,1317.55,4407.036,1337.364,2497.27,1242.923,949.0,906.828,1092.171,998.031,646.875,508.609,544.167,1960.03,1037.909,842.0,1516.7,962.48,564.241,1529.087,1445.839,1617.192,640.818,499.923,1008.606,602.636,409.556,1199.321,716.069,433.8,965.725,715.815,598.944,851.727,1398.875,585.69,736.667,1255.273,1449.56
1334.571,2794.941,2907.667,1914.083,2602.842,3121.428,1798.952,1454.189,1757.792,775.909,718.545,2320.9,1286.333,2640.269,1701.765,3607.269,1812.625,1374.133,938.286,2571.947,2179.737,1065.895,1541.053,1569.263,2927.88,1266.16,1951.581,2838.207,2688.615,2195.5,1406.15,1635.235,2836.0,2281.0,2885.912,2899.039,5245.923,1893.64,3191.708,3193.167,3540.471,1901.682,3995.37,2211.725,2979.684,1793.75,2010.25,3498.8,1213.923,1937.277,1977.031,2103.303,1815.66,1590.638,1627.974,617.0,1067.281,465.778,1115.688,816.794,1025.793,620.739,1689.586,1173.13,967.733,1420.895,824.0,292.158,487.8,458.364,1434.167,1761.698,721.037,1070.031,1455.743,2130.839,2285.75,584.5,481.474,761.814,1181.65,1779.875,1480.364,1288.737,2422.833,1630.286,1113.731,1938.292,590.148,624.343,1750.429,1867.323,3191.818,1851.979,1635.609,1558.6,770.389,1679.044,321.2,463.614,1468.31,675.862,1356.455,573.37,423.476,661.957,720.0,980.667,1294.714,1471.462,1297.435,1189.077,1556.0,685.48,984.915,1236.407,677.0,1677.061,2226.522,3285.806,3134.428,2234.667,1984.182,816.881,1049.255,980.926,707.096,535.767,755.8,1833.524,1325.607,891.889,1791.826,2891.304,644.263,776.944,2059.15,1310.425,4033.714,1818.515,3845.784,896.077,552.533,667.897,964.4,579.594,427.917,461.783,314.867,1883.636,974.727,835.281,1497.85,698.64,603.103,1691.652,1458.677,1665.154,616.818,410.654,1011.515,679.227,473.259,1150.607,876.414,432.32,1048.325,798.963,641.194,791.909,1508.708,576.897,685.952,1294.0,1330.84
1282.357,2767.765,2833.238,1669.667,2542.632,3059.667,1663.095,1555.892,2002.542,705.273,794.636,2444.45,1297.667,2514.192,1790.941,3653.231,1766.625,1649.333,1048.571,2565.632,2381.316,1129.211,1684.842,1393.053,3000.92,1268.76,2019.677,2751.241,2756.077,2211.625,1443.55,1641.059,2895.25,2372.556,2721.147,2766.039,5047.154,1912.04,3327.958,3088.111,3437.559,1795.727,4192.259,2345.1,3172.421,1762.85,2068.906,3728.325,1321.308,1757.482,1980.781,2172.212,1706.085,1590.0,1618.237,620.833,1233.875,447.593,1114.229,861.206,1077.345,570.391,1660.379,1246.978,1057.2,1447.737,722.708,490.211,621.933,413.773,1562.722,1853.619,850.333,1151.656,1598.429,2419.226,2246.667,605.542,684.947,843.698,1233.85,1812.083,1493.273,1243.0,2476.767,1496.357,1156.731,2262.667,635.407,778.057,1990.171,2092.71,2590.636,2247.417,1686.522,1513.4,946.833,1786.8,427.867,450.523,1533.793,697.966,1375.121,599.37,487.286,638.826,798.074,888.296,1264.167,1457.795,1195.348,1349.654,1563.28,838.8,998.681,1324.519,675.25,1648.878,2195.978,3177.968,3122.893,2361.576,1931.364,836.0,1029.915,943.741,698.615,585.133,681.36,1848.214,1161.071,873.389,1731.0,2929.783,685.579,936.167,2050.55,1392.95,4294.964,1670.03,3560.973,1222.692,906.2,932.0,1056.0,653.219,467.958,504.087,497.867,1968.151,991.955,873.688,1458.45,925.32,611.931,1568.522,1383.032,1583.346,611.318,505.385,888.545,600.682,422.519,1227.536,769.345,487.08,980.35,682.444,661.944,823.818,1423.25,524.862,732.952,1365.0,1363.84
1252.5,2586.059,2854.762,1544.333,2433.632,3031.143,1654.571,1489.405,1884.958,687.909,786.818,2294.15,1256.067,2646.923,1759.059,3728.039,1671.125,1632.0,960.643,2580.368,2262.579,994.632,1705.211,1313.526,2829.56,1292.32,1881.29,2811.931,2566.077,2119.25,1459.95,1643.177,2665.625,2329.944,2686.647,2850.269,5326.692,1901.8,3402.708,3041.111,3468.588,1856.364,4310.333,2346.175,2910.0,1618.7,2097.781,3555.95,1204.0,1835.133,1934.719,2168.424,1771.66,1647.362,1650.579,665.583,1149.281,485.815,1071.062,841.735,1003.897,534.565,1695.034,1255.717,950.267,1360.658,796.125,425.947,458.533,460.864,1550.972,1845.333,845.704,1124.75,1582.886,2334.032,2240.167,646.25,685.632,777.605,1316.1,1847.667,1497.455,1204.579,2371.933,1556.357,1185.269,2137.292,580.556,720.229,1992.514,2130.871,2712.409,2145.562,1698.565,1576.486,893.778,1779.778,451.333,403.0,1507.276,623.069,1411.515,575.815,458.333,642.174,778.407,965.0,1311.429,1449.231,1236.0,1260.615,1611.84,764.36,1028.128,1420.333,629.5,1738.551,2253.13,3254.484,3230.286,2404.121,1956.636,799.143,1107.043,1054.852,741.865,586.3,764.84,1732.69,1282.679,769.111,1760.261,3025.217,716.684,844.889,2128.75,1356.0,4133.107,1752.121,3671.351,1088.462,690.867,799.31,1152.457,653.875,421.25,574.304,391.133,2031.303,981.409,874.969,1445.55,925.48,542.931,1590.435,1504.71,1581.077,672.182,445.923,925.333,708.0,445.222,1220.929,800.138,485.68,985.325,692.63,627.389,879.591,1537.125,459.69,679.0,1317.636,1456.64
1251.286,2844.412,3033.238,1714.75,2474.263,2970.095,1700.048,1610.405,1869.0,778.0,761.364,2572.9,1205.067,2682.308,2110.529,3632.077,1656.625,1716.4,1228.857,2832.79,2632.053,1043.368,1538.474,1279.579,2908.64,1312.24,1926.516,2725.69,2451.154,1937.75,1482.0,1523.471,2828.375,2256.0,2782.382,2800.539,5383.115,1916.64,3404.375,3107.056,3479.265,1859.227,4198.074,2217.975,2989.368,1761.3,2140.156,3427.775,1139.0,1985.819,1825.375,2172.061,1786.851,1597.345,1681.289,588.375,1064.969,481.481,1100.979,878.912,1104.724,536.609,1646.69,1253.261,1032.533,1384.079,795.917,345.158,515.333,478.591,1393.167,1823.476,757.593,1146.094,1536.6,2277.258,2248.208,580.25,729.368,765.651,1300.0,1907.417,1516.091,1266.947,2340.7,1676.143,1272.885,2060.667,524.667,737.657,1947.429,2086.129,2651.5,2080.5,1631.739,1533.914,923.778,1774.756,439.4,461.523,1412.034,695.448,1422.091,616.593,485.0,661.652,720.518,933.333,1334.214,1544.051,1320.174,1253.808,1461.08,724.12,990.83,1229.333,701.464,1710.939,2202.957,3204.0,3071.822,2428.121,1857.545,741.095,1065.255,1082.63,763.385,457.6,855.64,1788.619,1263.643,805.333,1725.391,3116.739,680.684,844.5,2085.65,1334.35,4041.25,1632.97,3423.541,1108.923,663.667,853.034,1129.771,733.312,471.208,480.348,467.4,1957.0,977.455,880.938,1438.5,876.0,625.69,1636.652,1393.258,1413.269,604.955,447.692,947.0,609.818,380.333,1209.714,797.552,483.68,1013.025,668.963,670.583,797.045,1357.958,560.448,739.905,1291.045,1539.68
1118.714,2476.412,2990.762,1707.25,2306.105,3053.952,1690.905,1535.892,2024.833,730.364,951.636,2535.0,1423.933,2776.039,1927.765,3765.731,1626.375,1885.267,1226.143,2636.105,2844.684,1010.0,1521.947,1252.474,2947.2,1313.64,1834.903,2769.414,2503.615,2052.625,1412.3,1645.765,2890.25,2353.111,2725.794,2802.961,5154.5,1908.28,3397.5,3148.611,3555.029,1962.091,4390.481,2363.1,3176.474,1792.6,2057.438,3463.525,1214.154,1905.711,1973.719,2233.758,1730.872,1617.362,1688.053,580.667,1143.844,504.148,1130.896,913.294,1019.621,570.609,1727.034,1233.565,1088.067,1428.158,790.833,435.632,484.667,455.455,1560.722,1823.349,847.518,1171.125,1539.657,2285.516,2274.417,595.125,766.579,810.163,1321.0,1885.583,1512.636,1171.947,2537.033,1587.214,1228.885,2115.542,545.815,752.743,2019.314,2051.419,2596.364,2194.292,1807.565,1520.086,946.111,1806.2,438.4,466.636,1651.517,694.621,1424.03,615.37,468.571,640.696,748.963,977.111,1293.0,1458.333,1282.261,1281.077,1523.68,773.8,1011.915,1331.037,695.179,1687.918,2338.978,3215.613,3090.822,2419.182,1875.0,776.667,1016.17,970.741,740.192,506.033,748.76,1913.262,1266.286,942.278,1648.391,2936.0,762.368,912.889,1988.1,1455.0,4098.857,1703.515,3361.324,1289.769,775.4,767.069,1097.714,734.344,506.5,544.304,416.0,1895.758,921.682,864.125,1318.15,828.8,695.621,1664.13,1466.032,1464.308,641.136,392.423,992.545,588.682,385.407,1249.929,797.241,476.0,1019.95,686.037,593.861,806.0,1502.167,486.862,707.286,1418.955,1460.6
1115.5,2829.412,2975.333,1563.5,2459.21,3066.714,1733.857,1499.703,1994.875,812.091,648.727,2463.85,1196.867,2629.5,1997.647,3643.808,1538.25,1842.533,1031.929,2631.526,2663.368,1053.895,1511.421,1365.737,3031.84,1363.16,1928.065,2777.138,2514.154,2103.5,1411.45,1489.353,2977.125,2261.0,2695.529,2696.731,5376.346,1897.2,3401.625,3048.556,3440.647,1887.182,4258.222,2276.6,3142.895,1729.05,1959.25,3377.25,1126.385,1861.651,1871.344,2193.879,1733.957,1566.966,1641.605,592.25,1158.656,442.852,1118.5,900.412,972.069,524.609,1636.966,1205.217,1031.933,1394.895,691.875,430.368,548.267,484.773,1614.167,1893.175,790.0,1193.188,1595.143,2288.806,2199.208,610.542,758.105,845.884,1520.05,1874.083,1626.545,1232.789,2510.233,1567.286,1208.154,2125.583,572.0,730.029,1986.314,2042.774,2735.682,2206.312,1588.435,1541.2,881.444,1736.022,419.4,474.227,1648.69,668.31,1287.212,593.852,472.048,674.957,765.222,1018.889,1277.786,1516.41,1281.609,1305.0,1518.4,756.76,947.043,1330.852,707.571,1742.184,2283.652,3207.129,3024.107,2425.909,2001.364,776.619,1003.532,1103.667,716.538,560.033,732.44,2118.524,1158.679,985.389,1668.87,2827.696,781.263,975.833,1807.9,1376.6,4005.464,1479.545,3302.027,1091.923,800.333,986.276,1108.943,694.281,505.792,540.957,499.833,1962.697,1019.091,935.531,1449.0,957.84,650.448,1461.087,1430.645,1677.923,610.5,544.231,908.818,728.591,513.852,1259.071,778.931,390.24,962.375,766.593,688.667,745.136,1613.208,521.276,761.524,1252.909,1224.4
1183.857,2829.0,2850.857,1702.083,2434.526,3075.572,1738.762,1509.649,1796.167,738.182,611.818,2380.0,1214.533,2446.769,1813.529,3473.039,1773.0,1658.4,1062.571,2548.053,2353.316,973.421,1608.526,1299.474,2973.32,1344.52,1969.419,2640.207,2617.923,2189.75,1375.55,1610.059,3029.5,2265.611,2741.912,2761.5,5296.808,1944.6,3390.125,3158.556,3439.323,1825.273,4380.704,2257.95,3164.0,1763.7,2023.406,3636.125,1200.0,1755.108,1885.938,2183.273,1708.66,1566.759,1656.947,586.458,1120.0,572.148,1214.708,952.0,1072.069,617.174,1703.448,1197.543,1085.733,1465.368,738.375,454.368,543.8,493.455,1542.028,1903.746,905.593,1192.062,1557.6,2315.355,2295.833,662.375,713.316,832.442,1329.05,1662.958,1713.364,1272.0,2497.4,1536.786,1324.962,2278.167,620.482,771.257,2086.143,1977.839,2597.409,2193.042,1631.13,1476.457,972.222,1701.4,469.667,486.705,1555.448,674.345,1355.879,634.556,471.571,636.217,777.889,980.852,1279.976,1477.385,1253.174,1158.154,1496.32,802.84,984.745,1326.259,669.643,1720.163,2256.739,3170.871,3059.072,2512.061,1891.545,778.643,1069.128,989.407,696.346,530.767,749.8,2813.786,603.107,973.889,898.696,2144.217,1095.316,2207.389,1199.25,1633.825,3248.678,695.394,1196.703,1335.308,1785.733,1369.207,1082.8,1240.812,876.0,902.348,762.733,1185.364,740.455,612.969,1298.85,1258.64,631.517,1295.217,1140.258,1588.731,673.091,1041.769,1468.879,1346.545,527.63,1374.179,421.103,149.4,422.025,799.444,778.972,428.818,1333.333,446.655,703.429,447.818,609.76
